date,borough,complaints_total,unique_complaints,topk_ABANDONED_VEHICLE_cnt,topk_BLOCKED_DRIVEWAY_cnt,topk_HEAT_HOT_WATER_cnt,topk_ILLEGAL_PARKING_cnt,topk_NOISE___RESIDENTIAL_cnt,topk_NOISE___STREET_SIDEWALK_cnt,topk_OTHER_cnt,topk_STREET_CONDITION_cnt,topk_UNSANITARY_CONDITION_cnt,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,census_income_borough_median,census_population_borough_sum,airbnb_listing_count,airbnb_price_mean,airbnb_price_median,airbnb_rating_mean,airbnb_total_reviews,airbnb_entire_home_pct,airbnb_per_1000_people_borough,day_of_week,is_weekend,month,temp_mean_lag1,temp_mean_ma7,precipitation_sum_lag1,precipitation_sum_ma7,complaints_total_ma7,log_complaints_total,event_day
2024-04-25,BROOKLYN,2546,2546,59,131,164,520,180,50,1300,51,91,7.4875,12.3,3.2,0.0,0.0,0.0,12.933333333333335,25.85833333333333,34.208333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,4,13.520833333333334,9.745833333333334,1.6,0.5571428571428572,2595.1428571428573,7.842671474979457,0
2024-04-26,BROOKLYN,2632,2632,113,119,123,474,240,49,1342,70,102,7.995833333333334,14.6,1.7,0.0,0.0,0.0,9.670833333333333,19.375,11.5,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,4,7.4875,9.645833333333332,0.0,0.5571428571428572,2540.0,7.87587915949631,0
2024-04-27,BROOKLYN,2209,2209,69,152,122,417,366,69,961,16,37,9.208333333333334,14.5,3.0,0.3,0.3,0.0,13.475,24.875,95.95833333333331,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,4,7.995833333333334,9.129166666666666,0.0,0.2714285714285714,2546.714285714286,7.700747794511798,0
2024-04-28,BROOKLYN,2484,2484,73,150,62,552,355,164,1044,36,48,15.666666666666666,22.8,9.1,0.6000000000000001,0.6000000000000001,0.0,8.866666666666667,18.766666666666666,93.375,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,4,9.208333333333334,10.284523809523808,0.3,0.3571428571428571,2570.1428571428573,7.818027938530729,0
2024-04-29,BROOKLYN,2775,2775,71,121,68,458,286,108,1497,43,123,19.64583333333333,28.3,13.0,3.4000000000000004,3.4000000000000004,0.0,9.025,19.445833333333333,60.833333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,4,15.666666666666666,11.851785714285716,0.6000000000000001,0.8428571428571429,2547.1428571428573,7.928766321626695,0
2024-04-30,BROOKLYN,2567,2567,104,132,69,542,191,70,1326,49,84,15.379166666666668,22.9,11.2,2.2,2.2,0.0,11.3125,22.85,98.5,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,4,19.64583333333333,12.700595238095238,3.4000000000000004,1.1571428571428573,2554.5714285714284,7.850882664809852,0
2024-05-01,BROOKLYN,3096,3096,96,169,57,667,232,87,1598,68,122,15.383333333333333,24.8,10.4,1.5,1.5,0.0,8.904166666666667,19.641666666666666,58.41666666666666,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,5,15.379166666666668,12.966666666666669,2.2,1.1428571428571428,2615.5714285714284,8.038189179973203,0
2024-05-02,BROOKLYN,2855,2855,79,154,44,578,205,116,1487,70,122,18.60833333333333,27.8,10.2,0.0,0.0,0.0,12.1375,24.183333333333334,43.54166666666666,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,5,15.383333333333333,14.555357142857142,1.5,1.1428571428571428,2659.714285714286,7.957177323459475,0
2024-05-03,BROOKLYN,2672,2672,35,148,72,581,278,87,1355,52,64,13.295833333333334,17.2,9.8,0.0,0.0,0.0,12.820833333333333,24.9,89.875,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,5,18.60833333333333,15.3125,0.0,1.1428571428571428,2665.428571428572,7.890956716138919,0
2024-05-04,BROOKLYN,2423,2423,64,156,101,483,389,99,1041,30,60,11.5375,16.5,7.8,0.0,0.0,0.0,12.029166666666669,22.391666666666666,92.95833333333331,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,5,13.295833333333334,15.645238095238096,0.0,1.1,2696.0,7.793174347189205,0
2024-05-05,BROOKLYN,2263,2263,49,162,180,484,333,59,919,19,58,10.708333333333334,12.1,9.1,8.9,8.9,0.0,15.808333333333332,28.625,99.70833333333331,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,5,11.5375,14.936904761904762,0.0,2.2857142857142856,2664.428571428572,7.724888439323074,0
2024-05-06,BROOKLYN,3141,3141,92,201,88,728,197,85,1567,50,133,16.941666666666666,22.6,11.9,0.5,0.5,0.0,6.429166666666666,13.05,100.0,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,5,10.708333333333334,14.550595238095235,8.9,1.871428571428572,2716.714285714286,8.052614818815567,0
2024-05-07,BROOKLYN,3187,3187,81,165,33,626,246,181,1658,64,133,19.20833333333333,26.1,12.2,0.0,0.0,0.0,9.720833333333331,19.775,41.708333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,5,16.941666666666666,15.097619047619048,0.5,1.5571428571428574,2805.285714285714,8.067149039910106,0
2024-05-08,BROOKLYN,2939,2939,86,171,44,588,223,152,1519,57,99,22.9875,30.9,15.9,0.0,0.0,0.0,16.429166666666667,29.84583333333333,76.04166666666667,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,5,19.20833333333333,16.183928571428574,0.0,1.3428571428571432,2782.8571428571427,7.986164860332727,0
2024-05-09,BROOKLYN,3005,3005,65,161,39,640,213,112,1617,55,103,17.383333333333333,21.0,14.3,0.0,0.0,0.0,10.9125,20.433333333333334,99.58333333333331,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,5,22.9875,16.008928571428573,0.0,1.3428571428571432,2804.285714285714,8.00836557031292,0
2024-05-10,BROOKLYN,2772,2772,63,196,122,583,234,45,1395,54,80,10.3875,12.6,9.4,12.9,12.9,0.0,13.7875,25.791666666666668,98.0,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,5,17.383333333333333,15.59345238095238,0.0,3.1857142857142864,2818.5714285714284,7.927685045615778,0
2024-05-11,BROOKLYN,2360,2360,51,131,81,469,427,103,1006,29,63,11.391666666666666,16.5,6.5,0.0,0.0,0.0,12.229166666666666,23.554166666666664,72.125,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,5,10.3875,15.572619047619046,12.9,3.1857142857142864,2809.5714285714284,7.766840537085513,0
2024-05-12,BROOKLYN,2131,2131,60,157,122,415,357,94,856,35,35,10.475,13.4,8.1,7.6,7.6,0.0,9.2625,17.754166666666666,75.95833333333333,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,5,11.391666666666666,15.539285714285716,0.0,3.0,2790.714285714286,7.664815785285735,0
2024-05-13,BROOKLYN,2863,2863,70,170,85,586,197,70,1513,57,115,13.066666666666668,20.0,5.8,0.0,0.0,0.0,11.65,21.979166666666668,38.208333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,5,10.475,14.985714285714286,7.6,2.9285714285714284,2751.0,7.959974528080536,0
2024-05-14,BROOKLYN,2989,2989,91,183,39,643,185,70,1571,81,126,16.400000000000002,22.5,9.4,3.3,3.3,0.0,12.329166666666666,23.066666666666663,92.0,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,5,13.066666666666668,14.58452380952381,0.0,3.4,2722.714285714286,8.003028666384733,0
2024-05-15,BROOKLYN,2496,2496,65,173,38,448,184,23,1368,92,105,15.729166666666666,19.8,13.5,6.8,6.8,0.0,15.775,27.85833333333333,97.125,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,5,16.400000000000002,13.54761904761905,3.3,4.371428571428572,2659.428571428572,7.822845290279774,0
2024-05-16,BROOKLYN,3020,3020,75,176,52,614,209,74,1619,68,133,16.462500000000002,19.0,14.3,4.7,4.7,0.0,23.09583333333333,39.6625,87.54166666666667,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,5,15.729166666666666,13.416071428571431,6.8,5.042857142857143,2661.5714285714284,8.013343181386672,0
2024-05-17,BROOKLYN,3234,3234,80,168,43,688,336,176,1586,57,100,17.420833333333334,22.6,12.1,0.0,0.0,0.0,10.883333333333333,21.016666666666666,83.625,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,5,16.462500000000002,14.420833333333336,4.7,3.2,2727.5714285714284,8.081784206935001,0
2024-05-18,BROOKLYN,2451,2451,86,170,29,472,398,147,1076,30,43,16.625,22.8,13.2,2.2,2.2,0.0,7.2875,15.058333333333332,96.375,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,5,17.420833333333334,15.168452380952385,0.0,3.514285714285714,2740.5714285714284,7.804659297056102,0
2024-05-19,BROOKLYN,2912,2912,91,169,39,617,434,194,1274,35,59,16.670833333333334,23.4,12.4,0.2,0.2,0.0,11.3,21.53333333333333,68.91666666666667,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,5,16.625,16.053571428571427,2.2,2.457142857142857,2852.1428571428573,7.976938756959434,0
2024-05-20,BROOKLYN,3276,3276,79,190,48,698,220,111,1743,54,133,16.404166666666665,23.8,10.7,0.0,0.0,0.0,8.595833333333333,18.25,50.708333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,5,16.670833333333334,16.530357142857145,0.2,2.457142857142857,2911.1428571428573,8.094683648698815,0
2024-05-21,BROOKLYN,3206,3206,87,155,49,667,202,131,1738,61,116,19.40833333333333,27.1,12.4,0.0,0.0,0.0,10.041666666666666,19.47083333333333,54.208333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,5,16.404166666666665,16.96011904761905,0.0,1.9857142857142855,2942.1428571428573,8.073091199693154,0
2024-05-22,BROOKLYN,3180,3180,90,173,26,611,236,151,1688,96,109,22.0875,28.5,15.8,0.0,0.0,0.0,14.304166666666667,26.008333333333336,41.0,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,5,19.40833333333333,17.86845238095238,0.0,1.0142857142857145,3039.8571428571427,8.064950891749143,0
2024-05-23,BROOKLYN,2956,2956,75,148,27,572,177,100,1693,76,88,22.629166666666663,27.1,19.0,3.0,3.0,0.0,8.825,17.820833333333333,77.54166666666667,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,5,22.0875,18.749404761904763,0.0,0.7714285714285715,3030.714285714286,7.991930519852477,0
2024-05-24,BROOKLYN,3021,3021,67,178,19,568,251,199,1582,49,108,22.504166666666663,29.4,15.8,0.0,0.0,0.0,9.5125,17.3,28.791666666666668,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,5,22.629166666666663,19.475595238095234,3.0,0.7714285714285715,3000.285714285714,8.013674142832684,0
2024-05-25,BROOKLYN,2392,2392,54,112,35,425,417,203,1062,33,51,19.579166666666666,26.0,13.9,0.1,0.1,0.0,10.554166666666667,20.866666666666667,62.333333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,5,22.504166666666663,19.89761904761905,0.0,0.4714285714285715,2991.8571428571427,7.780303087908373,0
2024-05-26,BROOKLYN,2792,2792,38,149,40,397,584,329,1142,27,86,20.075,26.0,15.7,0.1,0.1,0.0,9.929166666666667,20.275,77.70833333333333,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,5,19.579166666666666,20.383928571428573,0.1,0.4571428571428572,2974.714285714286,7.934871565945176,0
2024-05-27,BROOKLYN,2279,2279,45,148,27,413,346,95,1095,39,71,19.225,22.5,17.1,34.6,34.6,0.0,15.970833333333331,31.85,100.0,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,5,20.075,20.78690476190476,0.1,5.4,2832.285714285714,7.731930721948486,1
2024-05-28,BROOKLYN,3316,3316,79,209,38,642,204,110,1828,55,151,21.954166666666666,27.1,16.9,0.0,0.0,0.0,15.191666666666668,27.570833333333336,20.20833333333333,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,5,19.225,21.15059523809524,34.6,5.4,2848.0,8.106816038947052,0
2024-05-29,BROOKLYN,3131,3131,128,172,45,610,150,85,1747,67,127,19.01666666666667,25.1,14.0,13.8,13.8,0.0,7.783333333333334,18.04583333333333,35.458333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,5,21.954166666666666,20.71190476190477,0.0,7.371428571428573,2841.0,8.049427057110695,0
2024-05-30,BROOKLYN,3324,3324,109,178,30,760,184,96,1787,60,120,17.558333333333334,21.7,13.9,0.7999999999999999,0.7999999999999999,0.0,12.9875,24.0375,51.333333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,5,19.01666666666667,19.9875,13.8,7.057142857142858,2893.5714285714284,8.109224953089955,0
2024-05-31,BROOKLYN,3207,3207,86,204,37,691,255,178,1570,57,129,18.616666666666667,25.0,13.2,0.0,0.0,0.0,14.325,26.429166666666664,42.25,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,5,17.558333333333334,19.432142857142857,0.7999999999999999,7.057142857142858,2920.1428571428573,8.073402968986406,0
2024-06-01,BROOKLYN,2988,2988,59,190,17,548,460,325,1284,35,70,20.854166666666668,28.1,13.1,0.0,0.0,0.0,10.6875,20.175,17.125,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,6,18.616666666666667,19.61428571428572,0.0,7.042857142857144,3005.285714285714,8.002694162283937,0
2024-06-02,BROOKLYN,3084,3084,59,168,33,583,478,295,1347,47,74,21.20833333333333,27.3,14.2,0.0,0.0,0.0,10.491666666666667,19.98333333333333,94.41666666666669,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,6,20.854166666666668,19.776190476190475,0.0,7.028571428571429,3047.0,8.034306936339489,0
2024-06-03,BROOKLYN,4131,4131,77,202,37,707,207,114,2526,110,151,23.6,30.0,17.5,0.2,0.2,0.0,7.3625,16.141666666666666,42.458333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,6,21.20833333333333,20.401190476190475,0.0,2.1142857142857143,3311.5714285714284,8.326516830239528,0
2024-06-04,BROOKLYN,3503,3503,86,185,43,637,199,133,2002,91,127,20.65,25.6,16.0,0.0,0.0,0.0,10.341666666666669,20.33333333333333,58.75,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,6,23.6,20.214880952380952,0.2,2.1142857142857143,3338.285714285714,8.161660452056282,0
2024-06-05,BROOKLYN,3077,3077,68,164,22,545,208,110,1743,78,139,20.4625,26.2,14.7,6.800000000000001,6.800000000000001,0.0,10.725,21.679166666666664,86.04166666666667,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,6,20.65,20.42142857142857,0.0,1.1142857142857143,3330.5714285714284,8.032035314398824,0
2024-06-06,BROOKLYN,3185,3185,60,190,36,540,179,69,1889,80,142,23.21666666666667,27.8,19.4,40.5,40.5,0.0,12.7,27.71666666666667,75.83333333333333,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,6,20.4625,21.229761904761908,6.800000000000001,6.785714285714286,3310.714285714286,8.066521490469993,0
2024-06-07,BROOKLYN,3176,3176,64,172,37,598,240,144,1733,60,128,22.879166666666663,28.5,17.2,0.3,0.3,0.0,11.141666666666666,22.25,39.833333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,6,23.21666666666667,21.838690476190475,40.5,6.828571428571428,3306.285714285714,8.063692634269517,0
2024-06-08,BROOKLYN,2977,2977,63,136,28,601,486,358,1211,32,62,20.433333333333334,25.3,15.4,0.0,0.0,0.0,15.945833333333333,28.35833333333333,21.291666666666668,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,6,22.879166666666663,21.77857142857143,0.3,6.828571428571428,3304.714285714286,7.999007213243955,0
2024-06-09,BROOKLYN,3273,3273,76,166,27,640,457,354,1442,51,60,20.341666666666665,25.4,14.6,0.1,0.1,0.0,13.833333333333334,24.42083333333333,46.75,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,6,20.433333333333334,21.6547619047619,0.0,6.842857142857143,3331.714285714286,8.09376775793108,1
2024-06-10,BROOKLYN,3643,3643,77,203,37,745,247,151,1913,91,179,19.475,24.5,14.6,0.0,0.0,0.0,12.254166666666668,22.9625,48.083333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,0,0,6,20.341666666666665,21.065476190476183,0.1,6.814285714285714,3262.0,8.200837258379849,0
2024-06-11,BROOKLYN,3155,3155,91,157,44,635,209,123,1685,62,149,18.95,23.4,13.9,1.1,1.1,0.0,7.8875,17.0875,62.25,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,1,0,6,19.475,20.82261904761905,0.0,6.971428571428571,3212.285714285714,8.057060681965766,0
2024-06-12,BROOKLYN,2926,2926,88,144,35,566,205,163,1510,103,112,19.866666666666667,25.8,14.5,0.0,0.0,0.0,9.445833333333333,19.4375,46.083333333333336,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,2,0,6,18.95,20.7375,1.1,6.0,3190.714285714286,7.981733286691885,0
2024-06-13,BROOKLYN,2941,2941,67,153,34,558,217,124,1584,63,141,22.02916666666667,29.0,13.9,0.0,0.0,0.0,15.420833333333334,27.6625,30.166666666666668,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,3,0,6,19.866666666666667,20.567857142857143,0.0,0.2142857142857142,3155.8571428571427,7.9868449011613825,0
2024-06-14,BROOKLYN,3109,3109,93,158,41,658,182,118,1691,58,110,23.0875,29.6,19.1,18.9,18.9,0.0,9.683333333333334,20.883333333333333,56.75,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,4,0,6,22.02916666666667,20.597619047619048,0.0,2.871428571428571,3146.285714285714,8.04237800517328,0
2024-06-15,BROOKLYN,2825,2825,70,142,50,491,453,278,1254,28,59,21.766666666666666,27.4,17.1,0.0,0.0,0.0,14.545833333333334,25.8625,15.291666666666666,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,5,1,6,23.0875,20.788095238095234,18.9,2.871428571428571,3124.5714285714284,7.946617563244473,0
2024-06-16,BROOKLYN,489,489,9,7,2,16,166,190,95,1,3,19.15833333333333,24.0,14.5,0.0,0.0,0.0,13.0875,24.6875,67.16666666666667,58257.0,2589974,7717,161.16560839704547,125.0,4.773833949476279,376741,0.535052481534275,2.979566590243763,6,1,6,21.766666666666666,20.61904761904762,0.0,2.8571428571428568,2726.8571428571427,6.194405391104672,0
2024-01-01,MANHATTAN,1494,1494,14,17,184,112,269,100,758,10,30,3.4375,7.7,-0.3,0.0,0.0,0.0,8.320833333333333,14.9,66.95833333333333,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,0,0,1,,,,,,7.309881485824786,1
2024-01-02,MANHATTAN,2080,2080,14,14,370,170,125,38,1259,20,70,-0.0291666666666666,5.7,-4.6,0.0,0.0,0.0,9.325,16.870833333333334,0.0,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,1,0,1,3.4375,,0.0,,,7.640603826393634,0
2024-01-03,MANHATTAN,1895,1895,14,12,311,156,118,40,1142,37,65,1.5041666666666669,7.7,-2.3,0.0,0.0,0.0,9.275,16.962500000000002,54.833333333333336,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,2,0,1,-0.0291666666666666,1.6375,0.0,0.0,1823.0,7.547501682814967,0
2024-01-04,MANHATTAN,1984,1984,9,19,371,179,105,39,1162,28,72,1.85,6.8,-3.0,0.0,0.0,0.0,14.866666666666667,25.579166666666666,55.25,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,3,0,1,1.5041666666666669,1.690625,0.0,0.0,1863.25,7.59337419312129,0
2024-01-05,MANHATTAN,1960,1960,7,9,465,162,124,39,1077,30,47,-1.7833333333333332,3.1,-5.3,0.0,0.0,0.0,11.745833333333332,21.77916666666667,22.58333333333333,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,4,0,1,1.85,0.9958333333333332,0.0,0.0,1882.6,7.581209826196346,0
2024-01-06,MANHATTAN,1615,1615,9,12,353,184,155,68,785,21,28,-0.875,2.8,-5.2,11.8,4.2,5.32,12.995833333333332,22.1125,94.45833333333331,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,5,1,1,-1.7833333333333332,0.6840277777777778,0.0,1.9666666666666668,1838.0,7.38770923908104,0
